Date,Open,High,Low,Close,Adj Close,Volume,Returns,Target
2014-04-14,317.67,320.48,311.28,315.91,318.02000000000004,4293500,0.013319934361558055,1
2014-04-15,316.7,318.28,305.5,316.08,317.02,5398600,0.0005379832089120696,1
2014-04-16,321.17,324.0,314.71,323.68,322.95000000000005,4284900,0.023760027316300007,1
2014-04-17,319.76,328.66,319.76,324.91,324.4433333333334,4299200,0.003792847483103605,1
2014-04-21,323.97,331.15,322.31,330.87,328.66333333333336,2999400,0.01817732808362633,1
2014-04-22,332.0,337.5,328.94,329.32,332.94,3711600,-0.004695626555939946,-1
2014-04-23,333.06,333.13,323.39,324.58,330.25666666666666,3604600,-0.01449788354248938,-1
2014-04-24,329.67,337.4,322.95,337.15,334.73999999999995,9293700,0.037995896292855096,1
2014-04-25,316.25,316.49,302.71,303.83,312.19,16180200,-0.10405960071720727,-1
2014-04-28,304.0,304.39,288.0,296.58,301.6566666666667,14479800,-0.02415133791646071,-1
2014-04-29,296.44,301.84,290.45,300.38,299.55333333333334,6509300,0.012731343230511708,1
2014-04-30,298.1,304.56,298.1,304.13,302.2633333333334,4088600,0.01240690179940911,1
2014-05-01,304.13,310.48,304.0,307.89,307.5,4328600,0.012287334748888806,1
2014-05-02,310.42,313.29,304.31,308.01,310.5733333333333,3995100,0.00038967365325042657,1
2014-05-05,306.37,310.23,305.0,310.05,308.8833333333334,2519900,0.006601324816903975,1
2014-05-06,309.53,309.81,297.04,297.38,305.5733333333333,4682300,-0.04172279252680979,-1
2014-05-07,295.56,296.4,286.68,292.71,294.89000000000004,7015200,-0.01582842448110887,-1
2014-05-08,290.82,295.88,287.23,288.32,291.67333333333335,3848200,-0.015111383367995206,-1
2014-05-09,290.57,293.68,284.38,292.24,292.16333333333336,4063000,0.013504408067054123,1
2014-05-12,294.3,303.34,294.16,302.86,300.1666666666667,3729600,0.035695270041482464,1
2014-05-13,302.6,305.6,300.75,304.64,304.28000000000003,3509900,0.005860099074491038,1
2014-05-14,302.5,304.64,296.66,297.62,301.58666666666664,3323300,-0.02331324660109624,-1
2014-05-15,298.02,299.2,290.38,295.19,297.47,4295100,-0.008198288188122422,-1
2014-05-16,292.8,298.88,291.55,297.7,296.46000000000004,3636800,0.008467051207948936,1
2014-05-19,295.76,299.0,293.81,296.76,297.17333333333335,2284200,-0.0031625367004055366,-1
2014-05-20,297.1,304.46,296.75,301.19,300.9166666666667,4095700,0.014817563522055037,1
2014-05-21,302.21,305.96,301.52,305.01,304.3933333333333,3408800,0.012603268111799189,1
2014-05-22,305.05,308.54,303.01,304.91,306.1666666666667,2576800,-0.00032791186023094877,-1
2014-05-23,305.46,312.35,304.9,312.24,310.01666666666665,3052900,0.023755471777411104,1
2014-05-27,314.41,314.63,307.38,310.82,313.28666666666663,4862100,-0.004558156384893707,-1
2014-05-28,309.5,313.82,307.42,310.16,311.16,2726000,-0.002125673124792029,-1
2014-05-29,310.42,314.87,310.2,313.78,313.0233333333333,2365500,0.011603810042135558,1
2014-05-30,314.43,314.65,307.57,312.55,313.8766666666666,4260200,-0.003927647026988043,-1
2014-06-02,312.59,312.6,307.0,308.84,311.3433333333333,2203400,-0.011941112937206491,-1
2014-06-03,305.75,307.92,305.07,307.19,306.9533333333334,2379200,-0.005356894780261782,-1
2014-06-04,306.85,309.5,303.84,306.78,307.71,2107100,-0.0013355703403904289,-1
2014-06-05,308.1,327.94,306.9,323.57,319.86999999999995,7796700,0.05328459552107459,1
2014-06-06,325.0,330.88,324.93,329.67,328.51666666666665,5244000,0.018676680285905013,1
2014-06-09,331.57,333.0,325.65,327.5,330.69,3212200,-0.006604099051635779,-1
2014-06-10,327.65,335.5,327.5,332.41,331.8533333333333,3663400,0.014881091689325434,1
2014-06-11,336.0,340.72,333.88,335.2,337.3066666666667,4436800,0.00835822184329594,1
2014-06-12,335.55,335.55,324.66,325.91,332.33666666666664,4276300,-0.028106098976189108,-1
2014-06-13,327.05,329.3,323.53,326.27,327.54,2764800,0.0011039898082240262,1
2014-06-16,324.86,328.69,323.52,327.62,327.0566666666667,2449800,0.004129140736522517,1
2014-06-17,327.54,331.34,325.23,325.62,328.1666666666667,2924100,-0.006123342873116877,-1
2014-06-18,328.0,335.75,325.0,334.38,332.71,6401500,0.026547013506131412,1
2014-06-19,335.26,338.9,325.98,327.0,333.71999999999997,5320600,-0.022317899912246635,-1
2014-06-20,327.76,328.22,320.42,324.2,326.7266666666667,6054000,-0.008599561595677738,-1
2014-06-23,323.33,327.55,321.41,327.24,326.04,2604800,0.00933323734392175,1
2014-06-24,327.54,329.73,322.74,324.16,327.1433333333334,2626600,-0.009456625585178841,-1
2014-06-25,324.33,328.15,321.74,327.44,326.64000000000004,2327800,0.010067611123828925,1
2014-06-26,328.49,328.65,322.13,325.69,327.60999999999996,2699500,-0.005358823474322828,-1
2014-06-27,325.88,326.52,323.27,324.57,325.6566666666667,2416200,-0.0034447793422330737,-1
2014-06-30,324.98,326.98,322.24,324.78,325.58,2671300,0.0006468006693496852,1
2014-07-01,325.86,333.2,325.1,332.39,330.4833333333333,3173600,0.02316094825595158,1
2014-07-02,333.2,336.76,331.66,332.85,334.27000000000004,2681300,0.001382959753819758,1
2014-07-03,334.83,338.3,333.08,337.49,336.87333333333333,1944300,0.013843942197276147,1
2014-07-07,337.5,337.55,332.52,333.55,336.2,2128900,-0.011743101088464273,-1
2014-07-08,333.1,333.74,321.4,323.81,330.2166666666667,4271600,-0.02963585512759539,-1
2014-07-09,324.71,330.2,323.15,329.97,328.29333333333335,3166100,0.018844817209205996,1
2014-07-10,324.34,329.98,322.65,327.92,327.41333333333336,2665000,-0.00623206504105284,-1
2014-07-11,334.71,347.0,334.71,346.2,342.6366666666667,8300800,0.054246966546026704,1
2014-07-14,347.03,355.77,345.36,355.32,352.70666666666665,5609900,0.02600214915939138,1
2014-07-15,353.72,355.59,349.4,354.44,354.5833333333333,4170900,-0.0024797127223985947,-1
2014-07-16,355.62,359.32,353.0,355.9,356.9466666666667,3503600,0.004110713337045319,1
2014-07-17,353.44,356.96,351.38,352.45,354.2833333333333,3636000,-0.009741024296262316,-1
2014-07-18,354.4,359.68,352.08,358.66,357.58,3407400,0.017466096300393554,1
2014-07-21,358.1,361.71,356.72,359.76,359.8566666666666,2278400,0.003062277942173706,1
2014-07-22,355.25,362.93,355.25,360.84,359.67333333333335,2888900,0.002997504325985921,1
2014-07-23,359.05,360.63,356.62,358.14,359.27333333333337,2687300,-0.007510675379824531,-1
2014-07-24,359.98,364.85,358.52,358.61,361.1466666666667,7088700,0.001311475597810877,1
2014-07-25,317.3,324.87,314.76,324.01,322.06,17846500,-0.10146106749285361,-1
2014-07-28,324.25,324.82,316.5,320.41,323.16,5932000,-0.01117295382015195,-1
2014-07-29,321.98,322.9,319.5,320.0,321.62666666666667,2883800,-0.0012804298996464214,-1
2014-07-30,321.45,322.73,318.5,322.51,322.23,3969000,0.007813147713262459,1
2014-07-31,320.01,320.68,311.86,312.99,317.8933333333334,5192000,-0.029962902359046965,-1
2014-08-01,313.69,315.83,304.59,307.06,312.1933333333333,7441500,-0.019128072917234677,-1
2014-08-04,308.84,316.18,308.5,313.65,312.89,4200900,0.02123454631199928,1
2014-08-05,313.3,314.55,310.06,312.32,313.39000000000004,2852100,-0.004249411318024563,-1
2014-08-06,310.83,315.78,310.2,313.89,313.49999999999994,2296900,0.005014302836338033,1
2014-08-07,315.21,315.88,309.65,311.45,314.18,2935600,-0.00780379436091112,-1
2014-08-08,311.94,317.32,310.66,316.8,315.3533333333333,2705900,0.017031848240116245,1
2014-08-11,318.48,320.38,316.88,318.33,319.06333333333333,2468600,0.00481792061333767,1
2014-08-12,318.89,321.31,316.95,319.32,319.84,1915800,0.003105154223989574,1
2014-08-13,327.6,331.72,326.14,326.28,328.53333333333336,4939100,0.021562173654781563,1
2014-08-14,327.8,334.09,326.71,333.21,331.7,3420400,0.02101701341475865,1
2014-08-15,334.0,335.0,328.32,333.63,334.21,3896700,0.0012596726517220408,1
2014-08-18,335.48,337.8,333.77,334.53,335.93666666666667,2485400,0.0026939671465197415,1
2014-08-19,334.87,335.81,333.01,335.13,335.27000000000004,1713800,0.0017919546054865547,1
2014-08-20,334.68,337.16,334.02,335.78,335.87333333333333,1810500,0.0019376673573853497,1
2014-08-21,336.48,336.58,332.23,332.91,335.3233333333333,1971100,-0.008584000427669937,-1
2014-08-22,332.99,334.08,330.8,331.59,332.8866666666666,2211200,-0.003972917189608486,-1
2014-08-25,333.21,336.77,332.71,334.02,334.6666666666667,1957700,0.007301605432497797,1
2014-08-26,337.0,344.36,334.55,341.83,341.06333333333333,3654700,0.02311266603250027,1
2014-08-27,342.09,346.67,341.34,343.18,343.98,2961600,0.003941553401503524,1
2014-08-28,340.0,341.79,338.8,340.02,340.6033333333333,2252700,-0.0092506514478922,-1
2014-08-29,341.76,341.82,337.68,339.04,340.8733333333333,1939500,-0.002886344889593869,-1
2014-09-02,339.98,342.5,337.16,342.38,341.62000000000006,2326000,0.00980313682664329,1
2014-09-03,342.54,343.27,337.55,339.0,341.6033333333333,1993700,-0.009921123966182058,-1
2014-09-04,343.69,349.38,343.58,345.95,346.34,3965600,0.020294148564369886,1
2014-09-05,346.3,346.83,342.5,346.38,346.50333333333333,2107000,0.0012421823560772641,1
2014-09-08,344.54,345.81,339.04,342.34,344.23,2955300,-0.011732043033379063,-1
2014-09-09,341.61,341.76,329.18,329.75,337.70666666666665,4646800,-0.03746960367009411,-1
2014-09-10,334.3,334.98,328.82,331.33,333.53666666666663,3797400,0.004780065978261481,1
2014-09-11,329.94,333.01,326.39,330.52,331.1566666666667,2720200,-0.0024476857427019605,-1
2014-09-12,329.56,332.89,328.79,331.19,331.21333333333337,3429300,0.002025056985581096,1
2014-09-15,330.91,331.33,319.0,323.89,328.71,4000400,-0.022288276844343202,-1
2014-09-16,321.07,329.48,320.1,327.76,326.1033333333333,3259900,0.011877681264394013,1
2014-09-17,327.76,328.0,321.52,324.0,326.58666666666664,4136000,-0.01153811744628621,-1
2014-09-18,325.44,327.1,323.71,325.0,325.84666666666664,2576900,0.0030816665374081144,1
2014-09-19,327.6,332.76,325.57,331.32,330.56,6886200,0.01925949340032593,1
2014-09-22,328.49,329.49,321.06,324.5,327.49333333333334,3109700,-0.02079913958591867,-1
2014-09-23,322.46,327.6,321.25,323.63,324.56333333333333,2352600,-0.0026846482111052335,-1
2014-09-24,324.17,329.44,319.56,328.21,327.2733333333333,2642200,0.014052759484855114,1
2014-09-25,327.99,328.54,321.4,321.93,326.15333333333336,2928800,-0.019319516810748904,-1
2014-09-26,320.6,323.5,317.64,323.21,322.43666666666667,3638000,0.003968136155203501,1
2014-09-29,320.5,323.75,319.0,321.82,322.0233333333333,1924600,-0.00430988373134527,-1
2014-09-30,321.36,323.43,318.51,322.44,322.41,2636200,0.001924689384396029,1
2014-10-01,322.04,322.17,315.55,317.46,320.5566666666667,3089100,-0.015565246271304829,-1
2014-10-02,316.92,318.53,311.31,318.41,317.9533333333334,3553900,0.0029880343681179633,1
2014-10-03,320.36,325.16,319.53,322.74,322.75333333333333,3037400,0.013507185000992933,1
2014-10-06,323.5,324.13,319.6,322.2,323.27666666666664,2290300,-0.0016745747703322995,-1
2014-10-07,319.43,322.0,316.67,316.98,319.47,2365400,-0.016333790338594438,-1
2014-10-08,316.58,324.11,314.14,322.7,321.13000000000005,3452800,0.017884418653636665,1
2014-10-09,321.49,322.27,314.52,315.37,319.71,3587900,-0.02297654636426706,-1
2014-10-10,314.02,317.77,311.38,311.39,314.3933333333333,3681900,-0.012700406847279157,-1
2014-10-13,309.87,313.2,303.47,306.45,309.84,4363900,-0.01599153591462922,-1
2014-10-14,308.0,312.24,305.75,308.31,309.51666666666665,3385800,0.006051160373350676,1
2014-10-15,304.35,307.9,299.1,305.97,306.0733333333333,5343900,-0.007618712374554923,-1
2014-10-16,293.83,306.82,293.83,302.86,301.17,4731300,-0.010216405402027092,-1
2014-10-17,307.15,309.2,302.72,303.64,306.6633333333333,4405100,0.0025721366200578554,1
2014-10-20,302.95,306.53,302.02,306.21,305.23,3234500,0.008428351934949277,1
2014-10-21,309.9,315.64,307.07,315.33,313.6233333333333,3559300,0.0293485684198561,1
2014-10-22,315.43,318.98,312.64,312.97,315.79333333333335,3125900,-0.007512370202170057,-1
2014-10-23,313.4,316.8,311.4,313.18,314.46000000000004,9038200,0.000670765816094233,1
2014-10-24,284.4,293.81,284.0,287.06,288.42333333333335,19801100,-0.08708685197406263,-1
2014-10-27,285.7,290.42,285.02,289.97,288.69666666666666,5950600,0.010086216210281437,1
2014-10-28,289.76,298.0,289.76,295.59,294.45,5572600,0.019195889648977074,1
2014-10-29,299.11,299.61,293.07,294.12,297.61333333333334,4881900,-0.004985511674471224,-1
2014-10-30,293.98,299.74,292.36,299.07,297.59666666666664,4055200,0.016689812374700668,1
2014-10-31,305.15,305.72,301.5,305.46,305.4433333333333,4550700,0.02114117743957725,1
2014-11-03,306.24,308.01,303.24,305.72,306.6566666666667,3242500,0.0008508132323837674,1
2014-11-04,303.99,304.25,300.17,302.81,303.68333333333334,3427400,-0.009564104257630948,-1
2014-11-05,303.01,304.0,294.16,296.52,301.1766666666667,4674500,-0.020990876328533536,-1
2014-11-06,296.69,297.0,292.29,296.64,296.7766666666667,3758100,0.0004046125889712775,1
2014-11-07,297.82,299.99,296.29,299.86,299.2233333333333,2647400,0.010796416689266857,1
2014-11-10,300.0,305.8,300.0,305.11,303.63666666666666,2809100,0.01735666825771187,1
2014-11-11,305.94,312.38,303.65,312.01,310.10999999999996,3803600,0.02236287125343338,1
2014-11-12,310.75,312.58,308.79,311.51,311.6133333333333,2183000,-0.0016037981369440284,-1
2014-11-13,312.0,317.89,311.51,316.48,315.45666666666665,3686400,0.015828607993389164,1
2014-11-14,317.12,332.88,316.4,327.82,325.94,8877800,0.0352046288268667,1
2014-11-17,326.44,328.0,318.03,323.05,325.83,4784900,-0.014657567257039478,-1
2014-11-18,323.99,329.56,323.25,324.93,326.16,3549500,0.00580266451158107,1
2014-11-19,327.25,328.4,324.02,326.54,327.3966666666667,3281600,0.00494267818226303,1
2014-11-20,324.0,332.67,323.33,330.54,329.07,3436700,0.01217522801466177,1
2014-11-21,335.42,338.33,331.47,332.63,335.46,4466600,0.006303080415073202,1
2014-11-24,334.78,337.39,333.6,335.64,335.93666666666667,2754200,0.009008395874115394,1
2014-11-25,335.27,336.33,331.28,335.04,335.5466666666666,2565000,-0.001789229319696563,-1
2014-11-26,333.78,334.65,331.75,333.57,334.0,1983600,-0.004397189298904581,-1
2014-11-28,336.03,341.26,336.03,338.64,338.6433333333333,3051800,0.015084857829400715,1
2014-12-01,338.12,340.64,325.93,326.0,334.92,4944900,-0.03804021484596053,-1
2014-12-02,327.5,327.93,323.25,326.31,327.24666666666667,2790300,0.0009504684071609556,1
2014-12-03,325.73,326.77,314.36,316.5,323.0,5681000,-0.03052460818963769,-1
2014-12-04,315.53,318.59,313.47,316.93,317.01666666666665,3290300,0.00135768771940753,1
2014-12-05,316.8,316.93,310.84,312.63,315.4533333333333,3265200,-0.013660546631192602,-1
2014-12-08,311.57,316.56,304.82,306.64,311.59,3639200,-0.019345961600146178,-1
2014-12-09,302.99,313.64,301.14,312.5,309.71,4049500,0.018930048104156525,1
2014-12-10,312.0,313.19,304.68,305.84,310.3433333333333,3245900,-0.021542379788298947,-1
2014-12-11,307.89,312.64,306.01,307.36,309.2966666666667,3262900,0.004957609632089334,1
2014-12-12,303.99,310.64,303.01,307.32,307.31666666666666,3153500,-0.00013014902081244793,-1
2014-12-15,308.87,310.86,302.15,306.07,308.59999999999997,3841600,-0.004075716038279323,-1
2014-12-16,304.35,304.49,295.01,295.06,301.3,6501300,-0.03663510847173398,-1
2014-12-17,296.37,299.67,293.03,298.88,298.3066666666667,4433500,0.01286342955105693,1
2014-12-18,304.01,304.5,293.25,297.73,302.08,7738100,-0.003855119506107791,-1
2014-12-19,296.91,301.54,295.52,299.9,299.45,8709100,0.007262050220593265,1
2014-12-22,301.94,307.36,301.94,306.54,305.28,4003800,0.021899166815798426,1
2014-12-23,306.98,307.49,303.25,306.29,306.92,2713700,-0.0008158869959634565,-1
2014-12-24,306.38,307.0,302.88,303.03,305.46999999999997,1513800,-0.01070055506559571,-1
2014-12-26,305.0,310.78,303.81,309.09,308.28999999999996,2893800,0.019800686115883946,1
2014-12-29,307.85,314.27,306.58,312.04,311.3866666666667,3009000,0.009498888095026208,1
2014-12-30,309.91,313.94,309.34,310.3,311.3833333333334,2093000,-0.0055918132657779415,-1
2014-12-31,311.55,312.98,310.01,310.35,311.62666666666667,2048000,0.00016112140532734424,1
2015-01-02,312.58,314.75,306.96,308.52,311.95,2783200,-0.0059140217938634726,-1
2015-01-05,307.01,308.38,300.85,302.19,305.85999999999996,2774200,-0.020730712443098907,-1
2015-01-06,302.24,303.0,292.38,295.29,300.1766666666667,3519000,-0.023098034313469677,-1
2015-01-07,297.5,301.28,295.33,298.42,299.06666666666666,2640300,0.010543965903045984,1
2015-01-08,300.32,303.14,296.11,300.46,301.3066666666667,3088400,0.006812743422001923,1
2015-01-09,301.48,302.87,296.68,296.93,300.4266666666667,2592400,-0.011818212846576663,-1
2015-01-12,297.56,298.51,289.28,291.41,295.82666666666665,3421400,-0.018765210525503354,-1
2015-01-13,297.48,301.5,293.23,294.74,297.9066666666667,4136400,0.011362401522919379,1
2015-01-14,291.93,295.91,286.5,293.27,293.7033333333333,5538700,-0.004999925383606865,-1
2015-01-15,294.0,296.0,286.82,286.95,292.31666666666666,4419200,-0.021785701847138482,-1
2015-01-16,286.28,290.79,285.25,290.74,289.27,3478200,0.013121412443807295,1
2015-01-20,292.59,293.36,286.39,289.44,291.7966666666667,3075100,-0.004481375351193831,-1
2015-01-21,289.64,306.0,287.26,297.25,297.63,10065100,0.02662551392390612,1
2015-01-22,300.0,312.25,300.0,310.32,307.5233333333333,5362600,0.04303048756082056,1
2015-01-23,308.08,316.93,307.72,312.39,312.46666666666664,4496400,0.006648384078202458,1
2015-01-26,311.82,313.0,307.52,309.66,311.49333333333334,3169700,-0.008777485821223409,-1
2015-01-27,306.3,310.24,302.63,306.75,307.7633333333333,2920300,-0.009441837797670044,-1
2015-01-28,309.81,311.51,303.8,303.91,308.41,3063800,-0.009301478648609612,-1
2015-01-29,304.73,312.8,299.33,311.78,309.77,8656600,0.02556620594212355,1
2015-01-30,346.32,359.5,340.74,354.53,353.45,23856100,0.1284951577411822,1
2015-02-02,350.05,365.0,350.01,364.47,359.84,10231900,0.027651274909043663,1
2015-02-03,360.29,367.82,360.21,363.55,363.8866666666667,6212600,-0.0025274044386946505,-1
2015-02-04,358.38,367.5,358.23,364.75,363.54333333333335,4169900,0.0032953483068290618,1
2015-02-05,366.0,378.8,365.9,373.89,372.8966666666667,7247600,0.024749449103500114,1
2015-02-06,374.87,375.99,371.01,374.28,375.0466666666666,3892400,0.0010425439013168765,1
2015-02-09,371.0,374.41,367.2,370.56,371.99,2724600,-0.009988805463136446,-1
2015-02-10,371.19,374.3,368.51,373.0,372.83,2287200,0.006563044699239906,1
2015-02-11,371.23,377.1,371.1,375.14,374.49,2786500,0.005720869988379697,1
2015-02-12,375.1,378.51,373.15,377.17,376.9266666666667,2791100,0.005396724560128691,1
2015-02-13,378.41,383.0,377.01,381.83,381.08,3475100,0.012279469182702507,1
2015-02-17,377.72,379.99,372.67,375.43,377.71333333333337,3673200,-0.01690344765804021,-1
2015-02-18,373.78,376.74,372.85,373.37,374.62999999999994,2650600,-0.005502150632948626,-1
2015-02-19,373.49,381.88,373.43,379.0,378.1233333333333,2953800,0.014966319998388624,1
2015-02-20,378.62,383.7,375.84,383.66,381.99333333333334,3258000,0.01222053862576555,1
2015-02-23,383.44,384.54,378.0,380.14,382.70666666666665,2177000,-0.009217137785500385,-1
2015-02-24,378.65,380.48,376.16,378.59,379.24,1920800,-0.0040857805971992005,-1
2015-02-25,377.27,387.85,376.54,385.37,383.49666666666667,3174500,0.017750086421046005,1
2015-02-26,384.07,389.37,383.28,384.8,386.08,2687100,-0.001480192954986849,-1
2015-02-27,384.0,385.99,379.79,380.16,383.3833333333334,2532300,-0.012131502057325954,-1
2015-03-02,380.85,385.9,379.48,385.66,384.1366666666667,2139200,0.014363935557233535,1
2015-03-03,383.95,386.1,381.6,384.61,384.8866666666666,1946500,-0.0027263184347592092,-1
2015-03-04,385.71,387.9,382.19,382.72,385.4433333333333,2259100,-0.004926182534487494,-1
2015-03-05,385.61,388.42,383.89,387.83,387.28666666666663,2693500,0.013263447957891236,1
2015-03-06,385.52,387.0,378.88,380.09,384.2033333333333,2627000,-0.020159032497072658,-1
2015-03-09,378.4,379.33,375.28,378.56,378.7633333333333,2311400,-0.004033485993008834,-1
2015-03-10,377.45,377.77,369.18,369.51,374.91,3121000,-0.024196777168519416,-1
2015-03-11,370.61,373.35,366.26,366.37,370.10999999999996,2495100,-0.008534051902949263,-1
2015-03-12,368.82,375.5,367.52,374.24,372.8533333333333,2810000,0.0212535511173155,1
2015-03-13,371.52,373.99,366.68,370.58,372.03,2611700,-0.009827956981600414,-1
2015-03-16,370.38,373.94,366.72,373.35,372.5566666666667,2354100,0.007446971627442211,1
2015-03-17,371.11,374.5,369.64,371.92,372.51,2037000,-0.0038375400993814293,-1
2015-03-18,369.97,375.99,366.7,375.14,373.7,2654100,0.008620512249865849,1
2015-03-19,373.87,377.11,372.19,373.24,374.74,1915700,-0.005077645266373903,-1
2015-03-20,376.29,379.37,375.92,378.49,378.05,3763600,0.013968008083405509,1
2015-03-23,378.07,381.77,374.94,375.11,378.3166666666666,2239300,-0.008970336159293447,-1
2015-03-24,373.99,375.24,372.27,374.09,374.44,2228200,-0.0027229061137439264,-1
2015-03-25,375.17,380.5,370.29,370.96,375.54333333333335,3429500,-0.00840217009298414,-1
2015-03-26,369.59,371.4,365.65,367.35,369.4466666666667,2930000,-0.009779168016918841,-1
2015-03-27,367.11,373.17,366.57,370.56,370.28,2609800,0.008700302878289247,1
2015-03-30,371.87,376.12,371.55,374.59,374.1933333333333,1820900,0.010816719567606364,1
2015-03-31,373.24,377.7,371.51,372.1,374.34666666666664,2506100,-0.006669459159605371,-1
2015-04-01,372.1,373.16,368.34,370.26,371.84,2458100,-0.004957173791546453,-1
2015-04-02,370.5,373.28,369.0,372.25,372.01,1875300,0.005360210003087864,1
2015-04-06,370.1,380.2,369.36,377.04,375.78,3050700,0.012785611051357195,1
2015-04-07,376.15,379.31,374.03,374.41,376.6233333333334,1954900,-0.00699982896701876,-1
2015-04-08,374.66,381.58,374.65,381.2,379.1466666666667,2636400,0.017972718131590192,1
2015-04-09,380.66,384.42,378.8,383.54,382.8733333333334,2392300,0.006119746065322534,1
2015-04-10,384.31,387.12,381.32,382.65,384.6933333333333,2573500,-0.0023231845894395517,-1
2015-04-13,383.53,385.28,380.14,382.36,383.72333333333336,1894500,-0.0007581600603682015,-1
2015-04-14,383.51,387.81,381.21,385.11,385.47666666666663,2583600,0.007166434569382957,1
2015-04-15,384.65,385.78,381.64,383.45,384.6266666666666,1933200,-0.004319773554076675,-1
2015-04-16,383.69,387.45,383.55,386.04,385.7266666666667,2080400,0.006731756828067144,1
2015-04-17,382.63,383.56,374.4,375.56,380.5833333333333,3839700,-0.02752274564858864,-1
2015-04-20,378.55,391.94,377.0,389.51,386.6666666666667,5016100,0.036471293531836216,1
2015-04-21,391.31,394.6,386.8,391.18,392.3633333333334,4643500,0.004278273187188813,1
2015-04-22,391.91,394.28,388.0,389.8,391.99666666666667,3474700,-0.003534025035911305,-1
2015-04-23,390.21,391.88,386.15,389.99,390.6933333333333,7980000,0.00048731069585386175,1
2015-04-24,439.0,452.65,439.0,445.1,445.5833333333333,17176900,0.13217787825249433,1
2015-04-27,443.86,446.99,437.41,438.56,443.1366666666667,5430900,-0.014802343467333005,-1
2015-04-28,438.51,439.0,428.04,429.31,435.6066666666666,4140500,-0.02131736386126997,-1
2015-04-29,426.75,434.24,426.03,429.37,430.12000000000006,3621700,0.00013974938300099758,1
2015-04-30,427.11,431.75,419.24,421.78,426.87999999999994,3647900,-0.017835166992588386,-1
2015-05-01,423.82,425.64,416.0,422.87,424.10999999999996,3565800,0.0025809521223448943,1
2015-05-04,424.8,429.77,422.42,423.04,425.86999999999995,2270400,0.000401934017303554,1
2015-05-05,422.85,427.51,421.02,421.19,423.84999999999997,2856400,-0.0043826989356931445,-1
2015-05-06,421.43,422.72,414.55,419.1,421.0833333333333,2552500,-0.004974483356547764,-1
2015-05-07,424.15,428.5,422.85,426.88,426.51,2766100,0.018393388356178347,1
2015-05-08,430.75,435.2,430.17,433.69,433.21333333333337,2908800,0.015827049875331768,1
2015-05-11,432.51,439.0,431.37,432.85,434.7866666666667,2393700,-0.0019387455007531774,-1
2015-05-12,431.08,433.25,426.71,431.02,431.7833333333333,1947800,-0.004236754922357089,-1
2015-05-13,429.98,433.53,425.8,426.87,430.1266666666667,1996300,-0.009674975513716082,-1
2015-05-14,429.45,433.0,427.01,432.28,431.57666666666665,1888500,0.012594009209255089,1
2015-05-15,428.0,430.4,424.3,426.0,428.1333333333334,4240300,-0.01463418016559434,-1
2015-05-18,426.0,427.27,421.46,425.24,426.17,2390200,-0.0017856308489659235,-1
2015-05-19,424.87,428.24,420.63,421.71,424.94,2464200,-0.008335841408620322,-1
2015-05-20,420.6,427.1,418.36,423.86,423.8533333333333,2196200,0.005085338016643948,1
2015-05-21,428.0,436.9,428.0,431.63,432.1766666666667,4121400,0.01816552774437513,1
2015-05-22,431.55,432.44,427.61,427.63,430.53999999999996,2020600,-0.009310404055814318,-1
2015-05-26,426.2,427.0,422.0,425.47,426.22333333333336,2244200,-0.005063895477071206,-1
2015-05-27,427.45,431.85,425.01,431.42,430.24,2231100,0.013887653326653067,1
2015-05-28,429.71,431.35,425.47,426.57,429.21,1912400,-0.011305613490178043,-1
2015-05-29,427.23,432.5,427.23,429.23,429.65333333333336,3016100,0.006216425721125945,1
2015-06-01,430.4,433.16,426.2,430.92,431.49333333333334,2253300,0.003929552228473108,1
2015-06-02,430.07,433.23,426.25,430.99,431.43,1668900,0.00016242995244021715,1
2015-06-03,434.4,438.39,432.75,436.59,436.46,2727900,0.012909651614912324,1
2015-06-04,434.4,436.76,429.26,430.78,433.98,2510800,-0.013397020644135513,-1
2015-06-05,429.66,430.8,426.5,426.95,429.1366666666667,1907900,-0.00893060859559393,-1
2015-06-08,425.62,426.8,421.43,423.5,425.3066666666667,2172500,-0.008113396261506036,-1
2015-06-09,422.96,427.49,419.14,425.48,425.31,2288700,0.004664429291354972,1
2015-06-10,426.46,432.2,425.66,430.77,429.80999999999995,2172300,0.01235636159093092,1
2015-06-11,432.29,438.89,431.47,432.97,434.7166666666667,2922500,0.005094136563177905,1
2015-06-12,431.25,432.36,428.26,429.92,431.1766666666667,2054400,-0.007069296670391984,-1
2015-06-15,427.66,428.05,422.64,423.67,426.46000000000004,2051000,-0.01464429455617414,-1
2015-06-16,424.15,427.97,422.67,427.26,426.46000000000004,2296400,0.008437876911081409,1
2015-06-17,428.36,431.35,424.75,427.81,429.17333333333335,2185900,0.0012864445620859725,1
2015-06-18,430.3,439.73,429.41,439.39,436.47333333333336,3378400,0.02670822960057928,1
2015-06-19,440.26,444.99,433.24,434.92,440.0566666666667,4495100,-0.010225295255204896,-1
2015-06-22,437.0,439.24,434.18,436.29,437.51,1823600,0.0031450537281797787,1
2015-06-23,435.59,447.04,433.69,445.99,442.8733333333333,3245000,0.021989370386305756,1
2015-06-24,444.97,446.47,440.23,440.84,444.0933333333333,2620800,-0.011614532420693114,-1
2015-06-25,438.07,443.47,436.39,440.1,440.5466666666666,2237500,-0.0016800240062953763,-1
